,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
4258,20000426,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3624,-2,807,"(24, 13)","(58, 11)",False,Niet gevonden
4259,20000426,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3624,-2,807,"(24, 13)","(58, 11)",False,Niet gevonden
4260,14000427,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4168,1497,1281,"(24, 8)","(58, 12)",True,381.00
4261,15000427,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,4928,1094,1278,"(27, 12)","(59, 15)",True,378.00
4262,16000427,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,4059,3084,975,"(19, 9)","(37, 12)",True,75.00
4263,17000427,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,3624,0,1209,"(34, 7)","(66, 8)",False,Niet gevonden
4264,18000427,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4944,738,1279,"(25, 7)","(59, 13)",True,379.00
4265,19000427,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,3706,-1,825,"(20, 11)","(35, 13)",False,Niet gevonden
4266,20000427,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3742,-1,833,"(39, 11)","(69, 13)",False,Niet gevonden
4267,20000427,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3742,-1,833,"(39, 11)","(69, 13)",False,Niet gevonden
4268,20000427,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3742,-1,833,"(39, 11)","(73, 9)",False,Niet gevonden
4269,20000427,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3742,-1,833,"(39, 11)","(73, 9)",False,Niet gevonden
4270,14000428,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4003,1375,1293,"(22, 6)","(56, 11)",True,393.00
4271,15000428,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,3039,0,1014,"(30, 11)","(63, 13)",False,Niet gevonden
4272,16000428,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,3434,2466,968,"(15, 11)","(33, 14)",True,68.00
4273,17000428,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,3106,-1,1037,"(19, 6)","(52, 7)",False,Niet gevonden
4274,18000428,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3156,0,1053,"(27, 10)","(61, 14)",False,Niet gevonden
4275,19000428,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,2939,-2,655,"(33, 13)","(45, 15)",False,Niet gevonden
4276,20000428,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3192,-2,711,"(38, 13)","(64, 15)",False,Niet gevonden
4277,20000428,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3192,-2,711,"(38, 13)","(64, 15)",False,Niet gevonden
4278,20000428,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3192,-2,711,"(38, 13)","(67, 11)",False,Niet gevonden
4279,20000428,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3192,-2,711,"(38, 13)","(67, 11)",False,Niet gevonden
4280,14000429,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,2602,401,1333,"(39, 5)","(73, 10)",True,433.00
4281,15000429,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,5006,1115,1297,"(33, 5)","(65, 8)",True,397.00
4282,16000429,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,2607,1348,1259,"(42, 7)","(60, 12)",True,359.00
4283,17000429,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,3461,0,1155,"(29, 8)","(62, 9)",False,Niet gevonden
